id,title,overview,tagline,genres,keywords,director,writers,cast
36843,Life Is Sweet,"Just north of London live Wendy, Andy, and their twenty-something twins, Natalie and Nicola. Wendy clerks in a shop, Andy is a cook who forever puts off home remodeling projects, Natalie is a plumber and Nicola is jobless. This film is about how they interact and play out family, conflict and love.",,"['Comedy', 'Drama']","['bulimia', 'caravan', 'eccentric', 'food', 'working class', 'class differences', 'twins', 'rebellious daughter', 'eating disorder']",Mike Leigh,['Mike Leigh'],"['Alison Steadman', 'Jim Broadbent', 'Timothy Spall', 'Claire Skinner', 'Jane Horrocks', 'David Thewlis', 'Moya Brady', 'Stephen Rea', 'David Neilson', 'Harriet Thorpe']"
30346,The Body Snatcher,"Edinburgh, 1831. Among those who undertake the illegal trade of grave robbery is Gray, ostensibly a cab driver. Formerly a medical student convicted of grave robbery, Gray holds a grudge against Dr. MacFarlane who had escaped detection and punishment.",GRAVES RAIDED! COFFINS ROBBED! CORPSES CARVED! MIDNIGHT MURDER! BODY BLACKMAIL! STALKING GHOULS! Mad Thrills of Terror And Macabre Mystery... –and don't blame us if you stay awake all night!,"['Horror', 'Thriller']","['blackmail', 'edinburgh, scotland', 'murder', 'black and white', 'medical profession', 'grave robber', 'cadaver', 'dissection', 'medical research', 'medical student', 'body snatching', 'burking', 'medical education', 'child in distress', 'medical ethics', 'body snatcher']",Robert Wise,"['Val Lewton', 'Philip MacDonald']","['Boris Karloff', 'Bela Lugosi', 'Henry Daniell', 'Edith Atwater', 'Russell Wade', 'Rita Corday', 'Sharyn Moffett', 'Donna Lee', 'Ted Billings', 'Bobby Burns']"
25842,A Christmas Carol,"Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption.","Greater than ""David Copperfield""!","['Drama', 'Fantasy', 'Family']","['based on novel or book', 'clerk', 'holiday', 'redemption', 'little boy', 'apparition', 'black and white', 'spirit', 'goose', 'celebration', 'miser', 'ghost', 'christmas spirit', 'christmas', 'what if', 'bookkeeper', 'generosity', 'lame child', 'sickly boy', 'christmas eve']",Edwin L. Marin,['Hugo Butler'],"['Reginald Owen', 'Gene Lockhart', 'Terry Kilburn', 'Barry MacKay', 'Lynne Carver', 'Leo G. Carroll', 'Ann Rutherford', 'Lionel Braham', 'Ronald Sinclair', 'Kathleen Lockhart']"
24774,The Idiot,"A gentle, war-shattered ex-soldier, Kinji Kameda, arrives in wintry Hokkaidō and is pulled into a volatile tangle of love and pity between the disgraced Taeko Nasu, the proud Ayako, and his possessive friend Akama. Kameda’s saintly compassion exposes everyone’s wounds, steering the quartet toward jealousy, violence, and inexorable tragedy. Adapted from Dostoevsky’s novel.",,"['Drama', 'Romance']","['jealousy', 'love triangle', 'snow', 'blizzard', 'dostoevsky', 'post war japan', 'epileptic', 'russian literature']",Akira Kurosawa,"['Akira Kurosawa', 'Eijiro Hisaita']","['Setsuko Hara', 'Masayuki Mori', 'Toshirō Mifune', 'Yoshiko Kuga', 'Takashi Shimura', 'Chieko Higashiyama', 'Eijirō Yanagi', 'Minoru Chiaki', 'Noriko Sengoku', 'Kokuten Kōdō']"
13537,Shattered Glass,"Stephen Glass is a staff writer for the respected current events and policy magazine The New Republic and a freelance feature writer for publications such as Rolling Stone, Harper's and George. By the mid-90s, Glass' articles had turned him into one of the most sought-after young journalists in Washington, but a bizarre chain of events - chronicled in Buzz Bissinger's September 1998 Vanity Fair article - suddenly stopped his career in its tracks.",He'd do anything to get a great story.,"['Drama', 'History']","['journalism', 'based on true story']",Billy Ray,['Billy Ray'],"['Hayden Christensen', 'Peter Sarsgaard', 'Chloë Sevigny', 'Rosario Dawson', 'Melanie Lynskey', 'Hank Azaria', 'Steve Zahn', 'Mark Blum', 'Simone-Elise Girard', 'Chad Donella']"
13320,Funny Face,A shy Greenwich Village book clerk is discovered by a fashion photographer and whisked off to Paris where she becomes a reluctant model.,S'Wonderful! S'Marvelous! ...She's The Fairest Lady of All!,"['Music', 'Comedy', 'Romance']","['dance', 'paris, france', 'photographer', 'intellectual', 'musical', 'beatnik', 'man woman relationship', 'fashion photographer', 'book store', 'eiffel tower, paris', 'fashion show', 'fashion magazine', 'high fashion', 'fashion model', ""women's fashion""]",Stanley Donen,['Leonard Gershe'],"['Audrey Hepburn', 'Fred Astaire', 'Kay Thompson', 'Michel Auclair', 'Robert Flemyng', 'Dovima', 'Suzy Parker', 'Sunny Hartnett', 'Jean Del Val', 'Virginia Gibson']"
11616,Go for It,"After Doug picks up hitchhiking Rosco with his truck, they are mistaken for two bank robbers by the traffic police. They manage to escape  only to be confused for two secret agents while trying to take a flight at the airport.",,"['Adventure', 'Action', 'Comedy']","['prison', 'central intelligence agency (cia)', 'mistake in person', 'fistfight', 'criminal']",Enzo Barboni,['Marco Barboni'],"['Terence Hill', 'Bud Spencer', 'Buffy Dee', 'David Huddleston', 'Riccardo Pizzuti', 'Faith Minton', 'Dan Rambo', 'Susan Teesdale', 'Dan Fitzgerald', 'Al Nestor']"
11006,Smokey and the Bandit,"A race car driver tries to transport an illegal beer shipment from Texas to Atlanta in under 28 hours, picking up a reluctant bride-to-be on the way.",What we have here is a total lack of respect for the law!,"['Action', 'Adventure', 'Comedy']","['friendship', 'sheriff', 'dancer', 'smuggling (contraband)', 'escape', '1970s', 'texas', 'anti hero', 'speed', 'hamburger', 'bride', 'beer', 'biker', 'road trip', 'cop', 'truck', 'money', 'double cross', 'driver', 'road movie', 'absurdism', 'radio cb', 'transparent']",Hal Needham,"['Robert L. Levy', 'Alan Mandell', 'Hal Needham', 'James Lee Barrett', 'Charles Shyer']","['Burt Reynolds', 'Sally Field', 'Jerry Reed', 'Jackie Gleason', 'Mike Henry', 'Paul Williams', 'Pat McCormick', 'Linda McClure', 'Susan McIver', 'Laura Lizer Sommers']"
9487,A Bug's Life,"On behalf of ""oppressed bugs everywhere,"" an inventive ant named Flik hires a troupe of warrior bugs to defend his bustling colony from a horde of freeloading grasshoppers led by the evil-minded Hopper.",An epic of miniature proportions.,"['Adventure', 'Animation', 'Comedy', 'Family']","['fight', 'circus', 'winter', 'ant-hill', 'ant', 'villain', 'invention', 'collector', 'anthropomorphism', 'grass', 'food', 'duringcreditsstinger', 'flea', 'bugs', 'grasshopper', '3d animation']",John Lasseter,"['Andrew Stanton', 'Bob Shaw', 'Don McEnery']","['Dave Foley', 'Kevin Spacey', 'Julia Louis-Dreyfus', 'Hayden Panettiere', 'Phyllis Diller', 'Richard Kind', 'David Hyde Pierce', 'Joe Ranft', 'Denis Leary', 'Jonathan Harris']"
232,Rumble Fish,"Absent-minded street thug Rusty James struggles to live up to his legendary older brother's reputation, and longs for the days of gang warfare.",Rusty James can't live up to his brother's reputation. His brother can't live it down.,"['Crime', 'Drama', 'Romance']","['street gang', 'pool billiards', 'gang', 'thug', 'tulsa, oklahoma', 'brother brother relationship', 'based on young adult novel', 'dreary']",Francis Ford Coppola,"['Francis Ford Coppola', 'S.E. Hinton']","['Matt Dillon', 'Mickey Rourke', 'Diane Lane', 'Dennis Hopper', 'Diana Scarwid', 'Vincent Spano', 'Nicolas Cage', 'Chris Penn', 'Laurence Fishburne', 'William Smith']"
457842,Arrhythmia,"Oleg is a young gifted paramedic. His wife Katya works as a nurse at the hospital emergency department. She loves Oleg, but is fed up with him caring more about patients than her. She tells him she wants a divorce. The new head of Oleg’s EMA department is a cold-hearted manager who’s got new strict rules to implement. Oleg couldn’t care less about the rules – he’s got lives to save; his attitude gets him in trouble with the new boss. The crisis at work coincides with the personal life crisis. Caught up between their patients, alcohol-fueled off-shifts, and an evolving health care system, Oleg and Katya have to find the binding force that will keep them together.",,['Drama'],"['nurse', 'alcohol', 'hospital', 'paramedic', 'emergency', 'russian']",Boris Khlebnikov,"['Natalya Meshchaninova', 'Boris Khlebnikov']","['Aleksandr Yatsenko', 'Irina Gorbacheva', 'Nikolay Shrayber', 'Sergey Nasedkin', 'Yevgeni Syty', 'Polina Volkova', 'Nadezhda Markina', 'Polina Ilyukhina', 'Maksim Lagashkin', 'Albina Tikhanova']"
103328,Holy Motors,"We follow 24 hours in the life of a being moving from life to life like a cold and solitary assassin moving from hit to hit. In each of these interwoven lives, the being possesses an entirely distinct identity: sometimes a man, sometimes a woman, sometimes youthful, sometimes old. By turns murderer, beggar, company chairman, monstrous creature, worker, family man.",,"['Drama', 'Fantasy']","['daughter', 'work', 'businessman', 'photographer', 'kidnapping', 'cemetery', 'accordion', 'knife', 'limousine', 'beggar', 'dying man', 'old man', 'church', 'killer', 'monkey', 'family', 'multiple identities', 'wig', 'sewer', 'talking car', 'hijab', 'multiple roles', 'goblin', 'motion capture', 'acting', 'captured woman', 'father and daughter', 'party', 'music band']",Leos Carax,['Leos Carax'],"['Denis Lavant', 'Édith Scob', 'Eva Mendes', 'Kylie Minogue', 'Élise Lhomeau', 'Jeanne Disson', 'Michel Piccoli', 'Leos Carax', 'Nastya Golubeva Carax', 'Reda Oumouzoune']"
97367,The Place Beyond the Pines,"A motorcycle stunt rider considers committing a crime in order to provide for his wife and child, an act that puts him on a collision course with a cop-turned-politician.",One moment can change your life.,"['Drama', 'Crime']","['corruption', 'parent child relationship', 'hostage', 'motel', 'carnival', 'stuntman', 'house party', 'mechanic', 'religion', 'bag of money', 'motorcycle', 'police officer', 'bank robbery', 'rookie cop', 'haunted by the past', 'legacy', 'evidence room', 'dreary', 'sincere', 'tragic', 'diverging narrative']",Derek Cianfrance,"['Darius Marder', 'Derek Cianfrance', 'Ben Coccio']","['Ryan Gosling', 'Bradley Cooper', 'Eva Mendes', 'Rose Byrne', 'Ray Liotta', 'Dane DeHaan', 'Emory Cohen', 'Mahershala Ali', 'Bruce Greenwood', 'Ben Mendelsohn']"
85739,A.C.A.B. - All Cops Are Bastards,"A look at the controversial riot cops unit, told through the stories of three veteran cops and a young recruit.",,"['Action', 'Drama', 'Crime']","['police', 'demonstration', 'special unit', 'hooligan', 'angry', 'conscience conflict', 'intimate']",Stefano Sollima,"['Daniele Cesarano', 'Leonardo Valenti', 'Barbara Petronio']","['Pierfrancesco Favino', 'Filippo Nigro', 'Marco Giallini', 'Andrea Sartoretti', 'Domenico Diele', 'Roberta Spagnuolo', 'Eugenio Mastrandrea', 'Eradis Josende Oberto', 'Carlo Marino Altomonte', 'Riccardo Angelini']"
25670,Foreign Correspondent,"American crime reporter John Jones is reassigned to Europe as a foreign correspondent to cover the imminent war. When he walks into the middle of an assassination and stumbles on a spy ring, he seeks help from a beautiful politician’s daughter and an urbane English journalist to uncover the truth.",The thrill spectacle of the year!,"['Thriller', 'Mystery', 'Action']","['diplomat', 'assassination', 'chase', 'parent child relationship', 'world war ii', 'windmill', 'conspiracy', 'reporter', 'black and white', 'crash', 'captive', 'bell tower', 'editor']",Alfred Hitchcock,"['Joan Harrison', 'Richard Maibaum', 'Charles Bennett']","['Joel McCrea', 'Laraine Day', 'Herbert Marshall', 'George Sanders', 'Albert Bassermann', 'Robert Benchley', 'Edmund Gwenn', 'Eduardo Ciannelli', 'Harry Davenport', 'Martin Kosleck']"
24584,Get Real,"Sensitive rural town model student Steven Carter hides his gay feelings, except with his neighbor and best friend Linda. Suddenly his desperate search for partners leads to a blind date with golden boy John Dixon, bound for an Oxbridge career.","Boy meets boy. Boy likes boy. Boy, oh, boy.","['Drama', 'Romance']","['coming out', 'high school', 'homophobia', 'based on play or musical', 'coming of age', 'britain', 'teenage love', 'lgbt', 'sexual discovery', 'gay theme', 'gay teenager']",Simon Shore,['Patrick Wilde'],"['Ben Silverstone', 'Brad Gorton', 'Charlotte Brittain', 'Stacy Hart', 'Kate McEnery', 'Patrick Nielsen', 'Tim Harris', 'James D. White', 'James Perkins', 'Nicholas Hunter']"
14926,Uptown Girls,"Molly Gunn, the freewheeling daughter of a deceased rock legend, is forced to get a job when her manager steals her money. As nanny to Ray - the precocious, oft-ignored daughter of a music executive - she learns what it means to be an adult while teaching Ray how to be a child.",They're about to teach each other how to act their age.,"['Comedy', 'Drama']","['new york city', 'nanny']",Boaz Yakin,"['Mo Ogrodnik', 'Julia Dahl', 'Lisa Davidowitz', 'Allison Jacobs']","['Brittany Murphy', 'Dakota Fanning', 'Marley Shelton', 'Donald Faison', 'Jesse Spencer', 'Austin Pendleton', 'Heather Locklear', 'Will Toale', 'Marceline Hugot', 'Pell James']"
14030,"Hello, Dolly!","Dolly Levi is a strong-willed matchmaker who travels to Yonkers, New York in order to see the miserly ""well-known unmarried half-a-millionaire"" Horace Vandergelder. In doing so, she convinces his niece, his niece's intended, and Horace's two clerks to travel to New York City.",Come anytime for the time of your life!,"['Comedy', 'Romance']","['based on play or musical', 'merchant', 'yonkers, new york', 'borzoi', 'millinery', 'drygoods store']",Gene Kelly,['Ernest Lehman'],"['Barbra Streisand', 'Walter Matthau', 'Michael Crawford', 'Marianne McAndrew', 'Danny Lockin', 'E.J. Peaker', 'Joyce Ames', 'Tommy Tune', 'Judy Knaiz', 'David Hurst']"
7860,Lemon Tree,"Salma Zidane, a widow, lives simply from her grove of lemon trees in the West Bank's occupied territory. The Israeli defence minister and his wife move next door, forcing the Secret Service to order the trees' removal for security. The stoic Salma seeks assistance from the Palestinian Authority, Israeli army, and a young attorney, Ziad Daud, who takes the case. In this allegory, does David stand a chance against Goliath?",,['Drama'],"['palestine', 'court case', 'widow', 'minister', 'house', 'safety', 'loneliness', 'neighbor', 'lawyer', 'terrorism', 'soldier', 'fence', 'lemon tree', 'orchard']",Eran Riklis,"['Suha Arraf', 'Eran Riklis']","['Hiam Abbass', 'Tarik Kopty', 'Ali Suliman', 'Doron Tavory', 'Rona Lipaz-Michael', 'Amos Lavi', 'Amnon Wolf', 'Liron Baranes', 'Smadar Jaaron', 'Danny Leshman']"
946127,Falcon Lake,A shy teenager on a summer vacation experiences the joy and pain of young adulthood when he forges an unlikely bond with an older girl.,First love will haunt you.,"['Drama', 'Romance', 'Mystery']","['lake', 'coming of age', 'summer', 'summer vacation', 'first love', 'sexual awakening', 'ghost', 'woman director', 'rural setting', 'teenager']",Charlotte Le Bon,"['François Choquet', 'Charlotte Le Bon']","['Joseph Engel', 'Sara Montpetit', 'Monia Chokri', 'Arthur Igual', 'Karine Gonthier-Hyndman', 'Anthony Therrien', 'Pierre-Luc Lafontaine', 'Thomas Laperriere', 'Lévi Doré', 'Jeff Roop']"
